ID,NAME,CODE_GENDER,FLAG_OWN_CAR,OWN_CAR,MARK_CAR,FLAG_OWN_REALTY,OWN_REALITY,MARK_REALTY,CNT_CHILDREN,MARK_CHILD,AMT_INCOME_TOTAL,MARK_INCOME,NAME_INCOME_TYPE,MARK_OCCUPATION,NAME_EDUCATION_TYPE,MARK_EDUCATION,NAME_FAMILY_STATUS,MARK_FAMILY,NAME_HOUSING_TYPE,MARK_HOUSE,DAYS_BIRTH,AGE,MARK_BIRTH,DAYS_EMPLOYED,EMP_YEARS,MARK_EMPLOYED,FLAG_MOBIL,MARK_MOBILE,FLAG_WORK_PHONE,MARK_WORK_PHONE,FLAG_PHONE,MARK_PHONE,FLAG_EMAIL,MARK_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MARK_FAM_MEM,Credit score
5009836,Shaun,Male,Y,1,5,N,0,0,0,10,166500,6,Working,8,Higher education,8,Married,10,With parents,6,-10435,28.5890411,5,-1713,4.693150685,4,1,1,1,3,0,0,0,0,Core staff,2,10,76
5009838,Grace,Female,N,0,0,N,0,0,0,10,135000,6,State servant,10,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-13120,35.94520548,4,-5578,15.28219178,5,1,1,0,0,0,0,0,0,Medicine staff,2,10,68
5009873,Curtis,Male,Y,1,5,N,0,0,2,8,427500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-15144,41.49041096,3,-6400,17.53424658,5,1,1,1,3,0,0,0,0,Managers,4,8,73
6153768,Wesley,Male,Y,1,5,N,0,0,2,8,427500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-15144,41.49041096,3,-6400,17.53424658,5,1,1,1,3,0,0,0,0,Managers,4,8,73
5009879,Martha,Female,N,0,0,Y,1,5,2,8,144000,6,Working,8,Secondary / secondary special,4,Married,10,Municipal apartment,4,-9839,26.95616438,5,-1835,5.02739726,5,1,1,1,3,0,0,0,0,Laborers,4,8,67
5009885,Kristi,Female,N,0,0,Y,1,5,0,10,157500,6,Pensioner,2,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-21635,59.2739726,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,64
5009889,Peter,Male,Y,1,5,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-13172,36.08767123,4,-1195,3.273972603,4,1,1,0,0,0,0,1,3,Managers,1,10,72
5009915,Jocelyn,Female,N,0,0,Y,1,5,2,8,99000,4,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-12752,34.9369863,4,-433,1.18630137,2,1,1,0,0,1,3,0,0,Accountants,4,8,69
5009927,Tim,Male,Y,1,5,Y,1,5,0,10,360000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-19958,54.67945205,2,-7465,20.45205479,5,1,1,0,0,0,0,0,0,Laborers,2,10,80
5009931,Ricky,Male,Y,1,5,Y,1,5,0,10,360000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-19958,54.67945205,2,-7465,20.45205479,5,1,1,0,0,0,0,0,0,Laborers,2,10,80
6153645,Tony,Male,Y,1,5,Y,1,5,0,10,360000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-19958,54.67945205,2,-7465,20.45205479,5,1,1,0,0,0,0,0,0,Laborers,2,10,80
5009942,Kristy,Female,N,0,0,Y,1,5,2,8,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10710,29.34246575,5,-2351,6.44109589,5,1,1,0,0,0,0,0,0,Sales staff,4,8,70
5009951,Jeff,Male,N,0,0,Y,1,5,0,10,90000,4,Pensioner,2,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-23083,63.24109589,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,59
5009958,Jaclyn,Female,Y,1,5,Y,1,5,1,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16613,45.51506849,3,-3235,8.863013699,5,1,1,0,0,0,0,0,0,,3,8,73
5009998,Jesus,Male,Y,1,5,Y,1,5,1,8,360000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-13940,38.19178082,4,-617,1.690410959,2,1,1,0,0,0,0,0,0,Managers,3,8,69
6153778,Louis,Male,Y,1,5,Y,1,5,0,10,157500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23322,63.89589041,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5010007,Laurie,Female,N,0,0,Y,1,5,1,8,112500,6,State servant,10,Incomplete higher,6,Civil marriage,8,House / apartment,10,-10926,29.93424658,5,-3570,9.780821918,5,1,1,0,0,1,3,0,0,Secretaries,3,8,75
5010009,Terri,Female,N,0,0,Y,1,5,1,8,112500,6,State servant,10,Incomplete higher,6,Civil marriage,8,House / apartment,10,-10926,29.93424658,5,-3570,9.780821918,5,1,1,0,0,1,3,0,0,Secretaries,3,8,75
5010025,Sherry,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20782,56.9369863,2,-2321,6.35890411,5,1,1,0,0,0,0,0,0,Laborers,2,10,71
5010028,Deanna,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20782,56.9369863,2,-2321,6.35890411,5,1,1,0,0,0,0,0,0,Laborers,2,10,71
5010038,Meredith,Female,N,0,0,Y,1,5,0,10,292500,6,Pensioner,2,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-21582,59.12876712,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,61
6153815,Makayla,Female,N,0,0,Y,1,5,0,10,292500,6,Pensioner,2,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-21582,59.12876712,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,61
5010047,Erica,Female,N,0,0,Y,1,5,0,10,67500,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21889,59.96986301,2,-8469,23.20273973,5,1,1,1,3,0,0,0,0,Core staff,2,10,72
5010049,Judy,Female,N,0,0,Y,1,5,0,10,67500,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21889,59.96986301,2,-8469,23.20273973,5,1,1,1,3,0,0,0,0,Core staff,2,10,72
5010053,Nichole,Female,N,0,0,Y,1,5,0,10,90000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-18474,50.61369863,2,-3021,8.276712329,5,1,1,0,0,0,0,1,3,Cleaning staff,2,10,72
5010073,Jane,Female,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16757,45.90958904,3,-3508,9.610958904,5,1,1,0,0,0,0,0,0,Core staff,2,10,72
5010078,Tom,Male,Y,1,5,N,0,0,2,8,157500,6,Working,8,Secondary / secondary special,4,Married,10,Municipal apartment,4,-12518,34.29589041,4,-1135,3.109589041,4,1,1,0,0,0,0,0,0,Cleaning staff,4,8,62
5010101,Jodi,Female,Y,1,5,Y,1,5,2,8,306000,6,State servant,10,Higher education,8,Married,10,House / apartment,10,-13541,37.09863014,4,-3965,10.8630137,5,1,1,0,0,0,0,0,0,Core staff,4,8,80
5010118,Gavin,Male,N,0,0,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-8363,22.91232877,5,-525,1.438356164,2,1,1,0,0,0,0,0,0,,1,10,63
5010126,Jenny,Female,N,0,0,Y,1,5,2,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-12927,35.41643836,4,-2078,5.693150685,5,1,1,1,3,1,3,1,3,Managers,4,8,78
5010138,Ronald,Male,Y,1,5,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23287,63.8,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5010143,Arthur,Male,Y,1,5,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23287,63.8,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
6153714,Barry,Male,Y,1,5,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23287,63.8,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5010160,Randall,Male,Y,1,5,Y,1,5,0,10,252000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-22117,60.59452055,2,-1621,4.44109589,4,1,1,0,0,1,3,1,3,Security staff,2,10,81
5010163,Chase,Male,Y,1,5,Y,1,5,0,10,252000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-22117,60.59452055,2,-1621,4.44109589,4,1,1,0,0,1,3,1,3,Security staff,2,10,81
5010166,Maureen,Female,N,0,0,Y,1,5,0,10,135000,6,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-18501,50.68767123,2,-1866,5.112328767,5,1,1,0,0,0,0,0,0,Medicine staff,2,10,73
5010170,Shelby,Female,N,0,0,Y,1,5,0,10,135000,6,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-18501,50.68767123,2,-1866,5.112328767,5,1,1,0,0,0,0,0,0,Medicine staff,2,10,73
5010174,Phillip,Male,N,0,0,Y,1,5,0,10,90000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-8824,24.17534247,5,-739,2.024657534,2,1,1,0,0,0,0,1,3,Laborers,2,10,72
5010176,Oscar,Male,Y,1,5,Y,1,5,2,8,225000,6,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-18376,50.34520548,2,-4270,11.69863014,5,1,1,1,3,1,3,1,3,,4,8,77
6153763,Theodore,Male,N,0,0,N,0,0,1,8,247500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-16797,46.01917808,3,-6583,18.03561644,5,1,1,0,0,1,3,0,0,Laborers,2,10,60
6153769,Ebony,Female,N,0,0,Y,1,5,0,10,76500,4,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15602,42.74520548,3,-5061,13.86575342,5,1,1,0,0,1,3,0,0,Sales staff,2,10,71
5010195,Keith,Male,N,0,0,Y,1,5,0,10,360000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-18104,49.6,3,-1317,3.608219178,4,1,1,0,0,0,0,0,0,Drivers,2,10,71
5010203,Kyle,Male,Y,1,5,Y,1,5,0,10,135000,6,Working,8,Lower secondary,2,Married,10,With parents,6,-9981,27.34520548,5,-1866,5.112328767,5,1,1,0,0,0,0,1,3,Laborers,2,10,76
5010206,Ray,Male,Y,1,5,Y,1,5,0,10,135000,6,Working,8,Lower secondary,2,Married,10,With parents,6,-9981,27.34520548,5,-1866,5.112328767,5,1,1,0,0,0,0,1,3,Laborers,2,10,76
5010217,Yesenia,Female,Y,1,5,Y,1,5,1,8,90000,4,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-17532,48.03287671,3,-8044,22.03835616,5,1,1,0,0,0,0,0,0,Medicine staff,3,8,73
5010218,Mandy,Female,Y,1,5,Y,1,5,1,8,90000,4,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-17532,48.03287671,3,-8044,22.03835616,5,1,1,0,0,0,0,0,0,Medicine staff,3,8,73
5010227,Ann,Female,Y,1,5,Y,1,5,1,8,90000,4,State servant,10,Secondary / secondary special,4,Married,10,House / apartment,10,-17532,48.03287671,3,-8044,22.03835616,5,1,1,0,0,0,0,0,0,Medicine staff,3,8,73
5010239,Norman,Male,Y,1,5,Y,1,5,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16507,45.22465753,3,-4331,11.86575342,5,1,1,0,0,0,0,0,0,Drivers,2,10,77
5010256,Ruth,Female,Y,1,5,Y,1,5,1,8,67500,4,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-14686,40.23561644,3,-3600,9.863013699,5,1,1,1,3,0,0,0,0,Cooking staff,3,8,72
5010271,Johnathan,Male,N,0,0,Y,1,5,1,8,562500,8,Working,8,Incomplete higher,6,Married,10,House / apartment,10,-13790,37.78082192,4,-5639,15.44931507,5,1,1,1,3,1,3,0,0,,3,8,79
5010282,Juan,Male,N,0,0,Y,1,5,1,8,562500,8,Working,8,Incomplete higher,6,Married,10,House / apartment,10,-13790,37.78082192,4,-5639,15.44931507,5,1,1,1,3,1,3,0,0,,3,8,79
5010293,Jaime,Female,N,0,0,Y,1,5,0,10,99000,4,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-10016,27.44109589,5,-1164,3.189041096,4,1,1,1,3,0,0,0,0,Sales staff,1,10,66
5010315,Madeline,Female,Y,1,5,Y,1,5,1,8,112500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15109,41.39452055,3,-1956,5.35890411,5,1,1,0,0,0,0,0,0,Core staff,3,8,71
5010322,Gabriela,Female,N,0,0,N,0,0,0,10,216000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22867,62.64931507,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5010325,Bethany,Female,N,0,0,N,0,0,0,10,216000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22867,62.64931507,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5010329,Cassidy,Female,N,0,0,N,0,0,0,10,216000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22867,62.64931507,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5010344,Yolanda,Female,N,0,0,N,0,0,0,10,216000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22867,62.64931507,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,58
5010352,Jonathan,Male,Y,1,5,N,0,0,1,8,180000,6,State servant,10,Incomplete higher,6,Married,10,With parents,6,-10591,29.01643836,5,-1195,3.273972603,4,1,1,0,0,0,0,0,0,Drivers,3,8,69
5010360,Alexa,Female,N,0,0,Y,1,5,2,8,67500,4,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-14832,40.63561644,3,-7404,20.28493151,5,1,1,1,3,0,0,0,0,,3,8,63
5010363,Marvin,Male,Y,1,5,N,0,0,0,10,90000,4,Commercial associate,6,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-12383,33.9260274,4,-2017,5.526027397,5,1,1,1,3,1,3,0,0,Drivers,1,10,67
5010369,Wanda,Female,Y,1,5,Y,1,5,1,8,157500,6,Working,8,Higher education,8,Separated,4,House / apartment,10,-9800,26.84931507,5,-2109,5.778082192,5,1,1,0,0,0,0,1,3,Medicine staff,2,10,78
5010375,Tamara,Female,Y,1,5,Y,1,5,0,10,270000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23768,65.11780822,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5010416,Gary,Male,Y,1,5,N,0,0,1,8,270000,6,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-13425,36.78082192,4,-3143,8.610958904,5,1,1,0,0,0,0,0,0,Drivers,2,10,65
5010449,Sheila,Female,N,0,0,Y,1,5,0,10,202500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-22960,62.90410959,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,63
5010460,Suzanne,Female,N,0,0,Y,1,5,0,10,171000,6,Student,4,Higher education,8,Married,10,House / apartment,10,-18756,51.38630137,2,-3904,10.69589041,5,1,1,0,0,0,0,1,3,Core staff,2,10,74
5010472,Brett,Male,Y,1,5,Y,1,5,0,10,675000,8,State servant,10,Higher education,8,Married,10,House / apartment,10,-11912,32.63561644,4,-2200,6.02739726,5,1,1,0,0,0,0,0,0,High skill tech staff,2,10,86
5010485,Bill,Male,Y,1,5,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-19987,54.75890411,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5010497,Tristan,Male,Y,1,5,Y,1,5,1,8,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10218,27.99452055,5,-313,0.857534247,1,1,1,1,3,0,0,0,0,,3,8,74
5010503,Tasha,Female,Y,1,5,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-17334,47.49041096,3,-2504,6.860273973,5,1,1,0,0,0,0,0,0,Sales staff,1,10,69
5010509,Helen,Female,Y,1,5,Y,1,5,1,8,157500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-13830,37.89041096,4,-4239,11.61369863,5,1,1,0,0,0,0,0,0,Laborers,3,8,72
5010519,Bob,Male,Y,1,5,Y,1,5,1,8,450000,6,Working,8,Higher education,8,Married,10,Office apartment,2,-18476,50.61917808,2,-2625,7.191780822,5,1,1,0,0,0,0,0,0,Managers,3,8,68
5010530,Henry,Male,Y,1,5,Y,1,5,1,8,450000,6,Working,8,Higher education,8,Married,10,Office apartment,2,-18476,50.61917808,2,-2625,7.191780822,5,1,1,0,0,0,0,0,0,Managers,3,8,68
5010553,Cindy,Female,Y,1,5,Y,1,5,0,10,315000,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-18184,49.81917808,3,-3021,8.276712329,5,1,1,0,0,1,3,1,3,Laborers,1,10,75
5010556,Devon,Male,Y,1,5,Y,1,5,0,10,135000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15774,43.21643836,3,-2901,7.947945205,5,1,1,0,0,1,3,0,0,High skill tech staff,2,10,78
5010558,Christian,Male,Y,1,5,Y,1,5,0,10,135000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15774,43.21643836,3,-2901,7.947945205,5,1,1,0,0,1,3,0,0,High skill tech staff,2,10,78
6153747,Alexandria,Female,N,0,0,N,0,0,1,8,72000,4,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-14173,38.83013699,4,-1925,5.273972603,5,1,1,0,0,0,0,1,3,Accountants,3,8,67
5090697,Shirley,Female,N,0,0,Y,1,5,1,8,247500,6,Commercial associate,6,Incomplete higher,6,Married,10,House / apartment,10,-10916,29.90684932,5,-921,2.523287671,2,1,1,0,0,0,0,0,0,Accountants,3,8,67
5010620,Anne,Female,N,0,0,Y,1,5,0,10,103500,6,Pensioner,2,Incomplete higher,6,Married,10,House / apartment,10,-22254,60.96986301,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,68
5010632,Claudia,Female,Y,1,5,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-12461,34.13972603,4,-678,1.857534247,2,1,1,0,0,0,0,0,0,Sales staff,2,10,73
5010637,Marie,Female,Y,1,5,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-12461,34.13972603,4,-678,1.857534247,2,1,1,0,0,0,0,0,0,Sales staff,2,10,73
5010643,Shelly,Female,N,0,0,N,0,0,0,10,180000,6,Pensioner,2,Secondary / secondary special,4,Married,10,Municipal apartment,4,-19263,52.77534247,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,55
5010644,Gabriel,Male,N,0,0,Y,1,5,0,10,157500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-19096,52.31780822,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,63
5010651,Micheal,Male,N,0,0,N,0,0,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-8843,24.22739726,5,-495,1.356164384,2,1,1,1,3,1,3,0,0,Laborers,3,8,68
5010661,Steve,Male,Y,1,5,Y,1,5,2,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13360,36.60273973,4,-4086,11.19452055,5,1,1,0,0,0,0,0,0,Laborers,4,8,74
5010667,Jerry,Male,Y,1,5,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17158,47.00821918,3,-2990,8.191780822,5,1,1,0,0,0,0,0,0,Sales staff,2,10,77
5010676,Andre,Male,Y,1,5,Y,1,5,0,10,189000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20815,57.02739726,2,-829,2.271232877,2,1,1,0,0,0,0,1,3,Security staff,2,10,76
5010681,Gregg,Male,Y,1,5,Y,1,5,0,10,292500,6,Working,8,Higher education,8,Married,10,House / apartment,10,-10297,28.2109589,5,-2231,6.112328767,5,1,1,0,0,0,0,0,0,Managers,2,10,83
5010701,Joanne,Female,Y,1,5,Y,1,5,2,8,292500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-13958,38.24109589,4,-3021,8.276712329,5,1,1,0,0,0,0,0,0,Sales staff,4,8,76
5010716,Christie,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21396,58.61917808,2,-1013,2.775342466,2,1,1,0,0,0,0,1,3,High skill tech staff,2,10,71
5010725,Stefanie,Female,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21396,58.61917808,2,-1013,2.775342466,2,1,1,0,0,0,0,1,3,High skill tech staff,2,10,71
5010766,Chad,Male,N,0,0,Y,1,5,0,10,135000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-11036,30.23561644,4,-4301,11.78356164,5,1,1,1,3,1,3,0,0,Laborers,1,10,71
5010799,Bridget,Female,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,Municipal apartment,4,-15450,42.32876712,3,-770,2.109589041,2,1,1,0,0,0,0,1,3,Security staff,2,10,66
5010821,Yvonne,Female,Y,1,5,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13095,35.87671233,4,-1652,4.526027397,4,1,1,0,0,0,0,0,0,High skill tech staff,2,10,77
5010822,Cassandra,Female,Y,1,5,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13095,35.87671233,4,-1652,4.526027397,4,1,1,0,0,0,0,0,0,High skill tech staff,2,10,77
5010828,Eileen,Female,Y,1,5,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13095,35.87671233,4,-1652,4.526027397,4,1,1,0,0,0,0,0,0,High skill tech staff,2,10,77
5010891,Roberta,Female,N,0,0,Y,1,5,0,10,157500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23758,65.09041096,2,365243,1000.665753,3,1,1,0,0,0,0,1,3,,2,10,66
5010893,Shelley,Female,N,0,0,Y,1,5,0,10,157500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23758,65.09041096,2,365243,1000.665753,3,1,1,0,0,0,0,1,3,,2,10,66
5010897,Dwayne,Male,Y,1,5,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-22720,62.24657534,2,-860,2.356164384,2,1,1,0,0,1,3,1,3,Low-skill Laborers,2,10,79
5010916,Ricardo,Male,Y,1,5,Y,1,5,0,10,243000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-13533,37.07671233,4,-2535,6.945205479,5,1,1,0,0,1,3,0,0,Laborers,2,10,79
5010929,Kaylee,Female,Y,1,5,Y,1,5,2,8,270000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-12745,34.91780822,4,-525,1.438356164,2,1,1,0,0,0,0,1,3,Core staff,4,8,72
5010946,Lynn,Female,Y,1,5,Y,1,5,1,8,270000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-13768,37.72054795,4,-2565,7.02739726,5,1,1,0,0,0,0,0,0,Managers,3,8,72
5010956,Noah,Male,Y,1,5,Y,1,5,0,10,337500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-14733,40.36438356,3,-1379,3.778082192,4,1,1,0,0,0,0,0,0,Sales staff,2,10,74
5010960,Darren,Male,Y,1,5,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11505,31.52054795,4,-1043,2.857534247,2,1,1,0,0,0,0,1,3,Laborers,2,10,78
5010989,Christy,Female,N,0,0,Y,1,5,0,10,121500,6,Commercial associate,6,Higher education,8,Single / not married,2,Rented apartment,8,-11118,30.46027397,4,-3873,10.6109589,5,1,1,1,3,0,0,0,0,Sales staff,1,10,68
5011023,Trevor,Male,Y,1,5,Y,1,5,2,8,99000,4,State servant,10,Secondary / secondary special,4,Married,10,With parents,6,-16558,45.36438356,3,-3235,8.863013699,5,1,1,0,0,0,0,0,0,Drivers,4,8,69
5011027,Joel,Male,Y,1,5,Y,1,5,2,8,99000,4,State servant,10,Secondary / secondary special,4,Married,10,With parents,6,-16558,45.36438356,3,-3235,8.863013699,5,1,1,0,0,0,0,0,0,Drivers,4,8,69
6153820,Adriana,Female,N,0,0,Y,1,5,0,10,315000,6,Pensioner,2,Secondary / secondary special,4,Married,10,Municipal apartment,4,-20298,55.6109589,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,57
5018447,Chloe,Female,N,0,0,Y,1,5,1,8,675000,8,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-15843,43.40547945,3,-1398,3.830136986,4,1,1,0,0,1,3,0,0,Sales staff,3,8,74
5018469,Regina,Female,N,0,0,Y,1,5,1,8,166500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20208,55.36438356,2,-8033,22.00821918,5,1,1,0,0,1,3,0,0,,3,8,70
5018471,Tami,Female,N,0,0,Y,1,5,1,8,166500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-20208,55.36438356,2,-8033,22.00821918,5,1,1,0,0,1,3,0,0,,3,8,70
5018477,Yvette,Female,Y,1,5,Y,1,5,0,10,292500,6,Working,8,Higher education,8,Married,10,House / apartment,10,-19156,52.48219178,2,-4504,12.33972603,5,1,1,0,0,0,0,0,0,,2,10,80
5018492,Roger,Male,Y,1,5,Y,1,5,1,8,675000,8,Working,8,Higher education,8,Married,10,House / apartment,10,-16338,44.76164384,3,-4654,12.75068493,5,1,1,1,3,1,3,0,0,Managers,3,8,85
6736966,Brendan,Male,Y,1,5,Y,1,5,0,10,112500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15172,41.56712329,3,-2374,6.504109589,5,1,1,0,0,1,3,0,0,Sales staff,2,10,78
6423589,Frederick,Male,Y,1,5,Y,1,5,1,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13621,37.31780822,4,-1127,3.087671233,4,1,1,0,0,0,0,0,0,Drivers,3,8,73
5021219,Bruce,Male,Y,1,5,N,0,0,0,10,310500,6,Working,8,Higher education,8,Single / not married,2,House / apartment,10,-9930,27.20547945,5,-674,1.846575342,2,1,1,0,0,0,0,0,0,Laborers,1,10,67
5021232,Gail,Female,N,0,0,Y,1,5,1,8,225000,6,Working,8,Higher education,8,Civil marriage,8,House / apartment,10,-10604,29.05205479,5,-2374,6.504109589,5,1,1,0,0,0,0,0,0,Sales staff,3,8,72
5021260,Savannah,Female,N,0,0,Y,1,5,0,10,135000,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-22747,62.32054795,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,67
